@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
1895,'2017/11/30 12:02:58:998',3,1,0.962637,0.931624,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1896,'2017/11/30 12:02:58:998',3,1,0.962637,0.931624,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1897,'2017/11/30 12:02:59:021',3,1,0.962637,0.931624,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1898,'2017/11/30 12:02:59:021',3,1,0.962637,0.931624,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1899,'2017/11/30 12:02:59:021',3,1,0.962637,0.931624,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1900,'2017/11/30 12:02:59:021',3,1,0.962637,0.931624,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1901,'2017/11/30 12:02:59:046',3,1,0.962637,0.931624,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1902,'2017/11/30 12:02:59:046',3,1,0.962637,0.932357,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1903,'2017/11/30 12:02:59:046',3,1,0.962882,0.932357,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1904,'2017/11/30 12:02:59:046',3,1,0.962882,0.932357,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1905,'2017/11/30 12:02:59:071',3,1,0.962882,0.932357,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1906,'2017/11/30 12:02:59:071',3,1,0.962882,0.932601,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1907,'2017/11/30 12:02:59:071',3,1,0.963126,0.932601,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1908,'2017/11/30 12:02:59:071',3,1,0.963126,0.932601,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1909,'2017/11/30 12:02:59:096',3,1,0.963126,0.932601,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1910,'2017/11/30 12:02:59:096',3,1,0.963126,0.932112,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1911,'2017/11/30 12:02:59:096',3,1,0.963126,0.932112,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1912,'2017/11/30 12:02:59:096',3,1,0.963126,0.932112,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1913,'2017/11/30 12:02:59:121',3,1,0.963126,0.932112,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1914,'2017/11/30 12:02:59:121',3,1,0.963126,0.932601,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1915,'2017/11/30 12:02:59:121',3,1,0.962882,0.932601,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1916,'2017/11/30 12:02:59:121',3,1,0.962882,0.932601,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1917,'2017/11/30 12:02:59:146',3,1,0.962882,0.932601,0.988235,1,0.037708,0.487195,0.238495,0.858349,0.517736
1918,'2017/11/30 12:02:59:146',3,1,0.962882,0.933578,0.988235,1,0.037708,0.487195,0.238495,0.858349,0.517736
1919,'2017/11/30 12:02:59:146',3,1,0.963126,0.933578,0.988235,1,0.037708,0.487195,0.238495,0.858349,0.517736
1920,'2017/11/30 12:02:59:146',3,1,0.963126,0.933578,0.988235,1,0.037708,0.487195,0.238495,0.858349,0.517736
1921,'2017/11/30 12:02:59:171',3,1,0.963126,0.933578,0.992157,1,0.037708,0.487195,0.238495,0.858349,0.517736
1922,'2017/11/30 12:02:59:171',3,1,0.963126,0.933822,0.992157,1,0.037708,0.487195,0.238495,0.858349,0.517736
1923,'2017/11/30 12:02:59:171',3,1,0.96337,0.933822,0.992157,1,0.037708,0.487195,0.238495,0.858349,0.517736
1924,'2017/11/30 12:02:59:171',3,1,0.96337,0.933822,0.992157,1,0.037708,0.487195,0.238495,0.858349,0.517736
1925,'2017/11/30 12:02:59:196',3,1,0.96337,0.933822,0.996078,1,0.037708,0.487195,0.238495,0.858349,0.517736
1926,'2017/11/30 12:02:59:196',3,1,0.96337,0.933333,0.996078,1,0.037708,0.487195,0.238495,0.858349,0.517736
1927,'2017/11/30 12:02:59:196',3,1,0.962882,0.933333,0.996078,1,0.037708,0.487195,0.238495,0.858349,0.517736
1928,'2017/11/30 12:02:59:196',3,1,0.962882,0.933333,0.996078,1,0.037708,0.487195,0.238495,0.858349,0.517736
1929,'2017/11/30 12:02:59:221',3,1,0.962882,0.933333,0.976471,1,0.037708,0.487195,0.238495,0.858349,0.517736
1930,'2017/11/30 12:02:59:221',3,1,0.962882,0.93431,0.976471,1,0.037708,0.487195,0.238495,0.858349,0.517736
1931,'2017/11/30 12:02:59:221',3,1,0.963126,0.93431,0.976471,1,0.037708,0.487195,0.238495,0.858349,0.517736
1932,'2017/11/30 12:02:59:221',3,1,0.963126,0.93431,0.976471,1,0.037708,0.487195,0.238495,0.858349,0.517736
1933,'2017/11/30 12:02:59:246',3,1,0.963126,0.93431,0.984314,1,0.037708,0.487195,0.238495,0.858349,0.517736
1934,'2017/11/30 12:02:59:246',3,1,0.963126,0.934799,0.984314,1,0.037708,0.487195,0.238495,0.858349,0.517736
1935,'2017/11/30 12:02:59:246',3,1,0.96337,0.934799,0.984314,1,0.037708,0.487195,0.238495,0.858349,0.517736
1936,'2017/11/30 12:02:59:246',3,1,0.96337,0.934799,0.984314,1,0.037708,0.487195,0.238495,0.858349,0.517736
1937,'2017/11/30 12:02:59:271',3,1,0.96337,0.934799,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1938,'2017/11/30 12:02:59:271',3,1,0.96337,0.933089,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1939,'2017/11/30 12:02:59:271',3,1,0.962637,0.933089,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1940,'2017/11/30 12:02:59:271',3,1,0.962637,0.933089,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1941,'2017/11/30 12:02:59:296',3,1,0.962637,0.933089,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1942,'2017/11/30 12:02:59:296',3,1,0.962637,0.933089,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1943,'2017/11/30 12:02:59:296',3,1,0.962637,0.933089,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1944,'2017/11/30 12:02:59:296',3,1,0.962637,0.933089,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1945,'2017/11/30 12:02:59:321',3,1,0.962637,0.933089,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1946,'2017/11/30 12:02:59:321',3,1,0.962637,0.93431,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1947,'2017/11/30 12:02:59:321',3,1,0.963126,0.93431,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1948,'2017/11/30 12:02:59:321',3,1,0.963126,0.93431,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1949,'2017/11/30 12:02:59:346',3,1,0.963126,0.93431,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1950,'2017/11/30 12:02:59:346',3,1,0.963126,0.934066,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1951,'2017/11/30 12:02:59:346',3,1,0.96337,0.934066,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1952,'2017/11/30 12:02:59:346',3,1,0.96337,0.934066,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1953,'2017/11/30 12:02:59:371',3,1,0.96337,0.934066,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1954,'2017/11/30 12:02:59:371',3,1,0.96337,0.933822,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1955,'2017/11/30 12:02:59:371',3,1,0.963126,0.933822,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1956,'2017/11/30 12:02:59:371',3,1,0.963126,0.933822,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1957,'2017/11/30 12:02:59:396',3,1,0.963126,0.933822,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1958,'2017/11/30 12:02:59:396',3,1,0.963126,0.93431,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1959,'2017/11/30 12:02:59:396',3,1,0.962637,0.93431,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1960,'2017/11/30 12:02:59:396',3,1,0.962637,0.93431,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1961,'2017/11/30 12:02:59:421',3,1,0.962637,0.93431,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1962,'2017/11/30 12:02:59:421',3,1,0.962637,0.93431,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1963,'2017/11/30 12:02:59:421',3,1,0.962637,0.93431,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1964,'2017/11/30 12:02:59:422',3,1,0.962637,0.93431,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1965,'2017/11/30 12:02:59:446',3,1,0.962637,0.93431,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1966,'2017/11/30 12:02:59:446',3,1,0.962637,0.93431,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1967,'2017/11/30 12:02:59:446',3,1,0.962637,0.93431,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1968,'2017/11/30 12:02:59:446',3,1,0.962637,0.93431,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1969,'2017/11/30 12:02:59:471',3,1,0.962637,0.93431,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1970,'2017/11/30 12:02:59:471',3,1,0.962637,0.935775,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1971,'2017/11/30 12:02:59:471',3,1,0.962393,0.935775,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1972,'2017/11/30 12:02:59:471',3,1,0.962393,0.935775,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1973,'2017/11/30 12:02:59:496',3,1,0.962393,0.935775,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1974,'2017/11/30 12:02:59:496',3,1,0.962393,0.93895,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1975,'2017/11/30 12:02:59:496',3,1,0.962882,0.93895,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1976,'2017/11/30 12:02:59:496',3,1,0.962882,0.93895,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1977,'2017/11/30 12:02:59:522',3,1,0.962882,0.93895,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1978,'2017/11/30 12:02:59:522',3,1,0.962882,0.940659,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1979,'2017/11/30 12:02:59:522',3,1,0.964591,0.940659,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1980,'2017/11/30 12:02:59:522',3,1,0.964591,0.940659,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1981,'2017/11/30 12:02:59:546',3,1,0.964591,0.940659,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1982,'2017/11/30 12:02:59:546',3,1,0.964591,0.939438,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1983,'2017/11/30 12:02:59:546',3,1,0.964347,0.939438,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1984,'2017/11/30 12:02:59:546',3,1,0.964347,0.939438,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1985,'2017/11/30 12:02:59:571',3,1,0.964347,0.939438,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1986,'2017/11/30 12:02:59:571',3,1,0.964347,0.93895,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1987,'2017/11/30 12:02:59:571',3,1,0.963858,0.93895,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1988,'2017/11/30 12:02:59:571',3,1,0.963858,0.93895,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1989,'2017/11/30 12:02:59:596',3,1,0.963858,0.93895,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1990,'2017/11/30 12:02:59:596',3,1,0.963858,0.939683,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1991,'2017/11/30 12:02:59:596',3,1,0.964591,0.939683,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1992,'2017/11/30 12:02:59:596',3,1,0.964591,0.939683,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1993,'2017/11/30 12:02:59:622',3,1,0.964591,0.939683,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1994,'2017/11/30 12:02:59:622',3,1,0.964591,0.939683,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1995,'2017/11/30 12:02:59:622',3,1,0.964591,0.939683,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1996,'2017/11/30 12:02:59:622',3,1,0.964591,0.939683,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1997,'2017/11/30 12:02:59:646',3,1,0.964591,0.939683,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1998,'2017/11/30 12:02:59:646',3,1,0.964591,0.937729,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
1999,'2017/11/30 12:02:59:646',3,1,0.964347,0.937729,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2000,'2017/11/30 12:02:59:646',3,1,0.964347,0.937729,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2001,'2017/11/30 12:02:59:671',3,1,0.964347,0.937729,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2002,'2017/11/30 12:02:59:671',3,1,0.964347,0.93895,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2003,'2017/11/30 12:02:59:671',3,1,0.963614,0.93895,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2004,'2017/11/30 12:02:59:671',3,1,0.963614,0.93895,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2005,'2017/11/30 12:02:59:696',3,1,0.963614,0.93895,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2006,'2017/11/30 12:02:59:696',3,1,0.963614,0.940415,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2007,'2017/11/30 12:02:59:696',3,1,0.964347,0.940415,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2008,'2017/11/30 12:02:59:696',3,1,0.964347,0.940415,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2009,'2017/11/30 12:02:59:723',3,1,0.964347,0.940415,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2010,'2017/11/30 12:02:59:723',3,1,0.964347,0.940415,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2011,'2017/11/30 12:02:59:723',3,1,0.965079,0.940415,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2012,'2017/11/30 12:02:59:723',3,1,0.965079,0.940415,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2013,'2017/11/30 12:02:59:746',3,1,0.965079,0.940415,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2014,'2017/11/30 12:02:59:746',3,1,0.965079,0.939927,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2015,'2017/11/30 12:02:59:746',3,1,0.965079,0.939927,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2016,'2017/11/30 12:02:59:746',3,1,0.965079,0.939927,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2017,'2017/11/30 12:02:59:771',3,1,0.965079,0.939927,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2018,'2017/11/30 12:02:59:771',3,1,0.965079,0.940171,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2019,'2017/11/30 12:02:59:771',3,1,0.964347,0.940171,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2020,'2017/11/30 12:02:59:771',3,1,0.964347,0.940171,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2021,'2017/11/30 12:02:59:796',3,1,0.964347,0.940171,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2022,'2017/11/30 12:02:59:796',3,1,0.964347,0.941148,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2023,'2017/11/30 12:02:59:796',3,1,0.964591,0.941148,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2024,'2017/11/30 12:02:59:796',3,1,0.964591,0.941148,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2025,'2017/11/30 12:02:59:821',3,1,0.964591,0.941148,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2026,'2017/11/30 12:02:59:821',3,1,0.964591,0.940659,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2027,'2017/11/30 12:02:59:821',3,1,0.965079,0.940659,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2028,'2017/11/30 12:02:59:821',3,1,0.965079,0.940659,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2029,'2017/11/30 12:02:59:846',3,1,0.965079,0.940659,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2030,'2017/11/30 12:02:59:846',3,1,0.965079,0.939438,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2031,'2017/11/30 12:02:59:846',3,1,0.964835,0.939438,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2032,'2017/11/30 12:02:59:846',3,1,0.964835,0.939438,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2033,'2017/11/30 12:02:59:871',3,1,0.964835,0.939438,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2034,'2017/11/30 12:02:59:871',3,1,0.964835,0.93895,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2035,'2017/11/30 12:02:59:871',3,1,0.964591,0.93895,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2036,'2017/11/30 12:02:59:871',3,1,0.964591,0.93895,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2037,'2017/11/30 12:02:59:899',3,1,0.964591,0.93895,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2038,'2017/11/30 12:02:59:900',3,1,0.964591,0.93895,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2039,'2017/11/30 12:02:59:900',3,1,0.965079,0.93895,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2040,'2017/11/30 12:02:59:900',3,1,0.965079,0.93895,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2041,'2017/11/30 12:02:59:921',3,1,0.965079,0.93895,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2042,'2017/11/30 12:02:59:921',3,1,0.965079,0.938217,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2043,'2017/11/30 12:02:59:921',3,1,0.965324,0.938217,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2044,'2017/11/30 12:02:59:921',3,1,0.965324,0.938217,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2045,'2017/11/30 12:02:59:946',3,1,0.965324,0.938217,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2046,'2017/11/30 12:02:59:946',3,1,0.965324,0.937241,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2047,'2017/11/30 12:02:59:946',3,1,0.965324,0.937241,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2048,'2017/11/30 12:02:59:946',3,1,0.965324,0.937241,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2049,'2017/11/30 12:02:59:973',3,1,0.965324,0.937241,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2050,'2017/11/30 12:02:59:973',3,1,0.965324,0.936996,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2051,'2017/11/30 12:02:59:973',3,1,0.965079,0.936996,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2052,'2017/11/30 12:02:59:973',3,1,0.965079,0.936996,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2053,'2017/11/30 12:02:59:996',3,1,0.965079,0.936996,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2054,'2017/11/30 12:02:59:996',3,1,0.965079,0.937485,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2055,'2017/11/30 12:02:59:996',3,1,0.966056,0.937485,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2056,'2017/11/30 12:02:59:996',3,1,0.966056,0.937485,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2057,'2017/11/30 12:03:00:021',3,1,0.966056,0.937485,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2058,'2017/11/30 12:03:00:021',3,1,0.966056,0.937485,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2059,'2017/11/30 12:03:00:021',3,1,0.9663,0.937485,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2060,'2017/11/30 12:03:00:021',3,1,0.9663,0.937485,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2061,'2017/11/30 12:03:00:047',3,1,0.9663,0.937485,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2062,'2017/11/30 12:03:00:047',3,1,0.9663,0.937485,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2063,'2017/11/30 12:03:00:047',3,1,0.9663,0.937485,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2064,'2017/11/30 12:03:00:047',3,1,0.9663,0.937485,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2065,'2017/11/30 12:03:00:073',3,1,0.9663,0.937485,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2066,'2017/11/30 12:03:00:073',3,1,0.9663,0.937729,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2067,'2017/11/30 12:03:00:073',3,1,0.966545,0.937729,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2068,'2017/11/30 12:03:00:073',3,1,0.966545,0.937729,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2069,'2017/11/30 12:03:00:096',3,1,0.966545,0.937729,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2070,'2017/11/30 12:03:00:096',3,1,0.966545,0.936508,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2071,'2017/11/30 12:03:00:096',3,1,0.966545,0.936508,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2072,'2017/11/30 12:03:00:096',3,1,0.966545,0.936508,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2073,'2017/11/30 12:03:00:121',3,1,0.966545,0.936508,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2074,'2017/11/30 12:03:00:121',3,1,0.966545,0.936264,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2075,'2017/11/30 12:03:00:121',3,1,0.9663,0.936264,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2076,'2017/11/30 12:03:00:121',3,1,0.9663,0.936264,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2077,'2017/11/30 12:03:00:146',3,1,0.9663,0.936264,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2078,'2017/11/30 12:03:00:146',3,1,0.9663,0.936996,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2079,'2017/11/30 12:03:00:146',3,1,0.966056,0.936996,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2080,'2017/11/30 12:03:00:146',3,1,0.966056,0.936996,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2081,'2017/11/30 12:03:00:171',3,1,0.966056,0.936996,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2082,'2017/11/30 12:03:00:171',3,1,0.966056,0.93602,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2083,'2017/11/30 12:03:00:171',3,1,0.966056,0.93602,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2084,'2017/11/30 12:03:00:171',3,1,0.966056,0.93602,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2085,'2017/11/30 12:03:00:196',3,1,0.966056,0.93602,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2086,'2017/11/30 12:03:00:196',3,1,0.966056,0.933822,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2087,'2017/11/30 12:03:00:196',3,1,0.966056,0.933822,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2088,'2017/11/30 12:03:00:196',3,1,0.966056,0.933822,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2089,'2017/11/30 12:03:00:221',3,1,0.966056,0.933822,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2090,'2017/11/30 12:03:00:221',3,1,0.966056,0.933333,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2091,'2017/11/30 12:03:00:221',3,1,0.965324,0.933333,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2092,'2017/11/30 12:03:00:221',3,1,0.965324,0.933333,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2093,'2017/11/30 12:03:00:246',3,1,0.965324,0.933333,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2094,'2017/11/30 12:03:00:246',3,1,0.965324,0.934554,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2095,'2017/11/30 12:03:00:246',3,1,0.965324,0.934554,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2096,'2017/11/30 12:03:00:246',3,1,0.965324,0.934554,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2097,'2017/11/30 12:03:00:271',3,1,0.965324,0.934554,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2098,'2017/11/30 12:03:00:271',3,1,0.965324,0.934799,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2099,'2017/11/30 12:03:00:271',3,1,0.965812,0.934799,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2100,'2017/11/30 12:03:00:271',3,1,0.965812,0.934799,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2101,'2017/11/30 12:03:00:296',3,1,0.965812,0.934799,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2102,'2017/11/30 12:03:00:296',3,1,0.965812,0.93431,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2103,'2017/11/30 12:03:00:296',3,1,0.965812,0.93431,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2104,'2017/11/30 12:03:00:296',3,1,0.965812,0.93431,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2105,'2017/11/30 12:03:00:321',3,1,0.965812,0.93431,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2106,'2017/11/30 12:03:00:321',3,1,0.965812,0.934554,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2107,'2017/11/30 12:03:00:321',3,1,0.965568,0.934554,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2108,'2017/11/30 12:03:00:321',3,1,0.965568,0.934554,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2109,'2017/11/30 12:03:00:346',3,1,0.965568,0.934554,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2110,'2017/11/30 12:03:00:346',3,1,0.965568,0.935775,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2111,'2017/11/30 12:03:00:346',3,1,0.965812,0.935775,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2112,'2017/11/30 12:03:00:346',3,1,0.965812,0.935775,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2113,'2017/11/30 12:03:00:371',3,1,0.965812,0.935775,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2114,'2017/11/30 12:03:00:371',3,1,0.965812,0.936752,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
2115,'2017/11/30 12:03:00:371',3,1,0.966056,0.936752,1,1,0.037708,0.487195,0.238495,0.858349,0.517736
